City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Maputo,MZ,2021-03-27 20:23:24,-25.9653,32.5892,77.0,83,75,17.27
296,Egvekinot,RU,2021-03-27 20:20:04,66.3167,-179.1667,-14.67,97,53,1.19
297,Dzerzhinsk,RU,2021-03-27 20:23:24,56.2389,43.4631,28.0,80,99,3.8
298,Sakakah,SA,2021-03-27 20:23:24,29.9697,40.2064,55.4,21,0,9.22
299,Quatre Cocos,MU,2021-03-27 20:23:25,-20.2078,57.7625,78.01,83,75,5.75
300,Asau,RO,2021-03-27 20:23:25,46.4333,26.4,42.01,47,16,5.44
301,Abilene,US,2021-03-27 20:18:32,32.4487,-99.7331,79.0,29,1,12.66
302,Leh,IN,2021-03-27 20:23:26,34.1667,77.5833,39.67,47,99,5.77
303,Zhicheng,CN,2021-03-27 20:23:26,30.2956,111.5047,55.0,96,0,2.13
304,Lebu,CL,2021-03-27 20:23:26,-37.6167,-73.65,60.04,71,30,18.86
305,Nalut,LY,2021-03-27 20:23:27,30.3333,10.85,64.65,17,100,8.01
306,Clyde River,CA,2021-03-27 20:23:27,70.4692,-68.5914,1.4,66,75,1.72
307,Nishihara,JP,2021-03-27 20:23:27,26.1842,127.7558,73.4,88,75,13.8
308,Husavik,IS,2021-03-27 20:23:28,66.0449,-17.3389,19.4,63,75,4.61
309,Lamar,US,2021-03-27 20:23:28,33.6668,-95.5836,77.0,61,90,8.05
310,Patan,NP,2021-03-27 20:19:24,27.6667,85.3333,57.2,67,20,2.3
311,Yatou,CN,2021-03-27 20:23:28,37.15,122.3833,41.85,93,61,6.98
312,Kloulklubed,PW,2021-03-27 20:23:29,7.0419,134.2556,77.0,94,75,3.44
313,Kirensk,RU,2021-03-27 20:23:29,57.7853,108.1119,8.53,98,94,3.02
314,Vestmanna,FO,2021-03-27 20:23:29,62.1564,-7.1664,41.0,93,90,32.21
315,Portales,US,2021-03-27 20:23:30,34.1862,-103.3344,63.0,27,75,13.8
316,San Andres,CO,2021-03-27 20:23:30,12.5847,-81.7006,86.0,66,20,14.97
317,Grand Gaube,MU,2021-03-27 20:21:27,-20.0064,57.6608,78.01,82,100,1.01
318,Gorom-Gorom,BF,2021-03-27 20:23:30,14.4439,-0.2361,84.54,10,3,11.1
319,Porto Novo,BJ,2021-03-27 20:23:31,6.4965,2.6036,84.2,79,40,10.36
320,Vanimo,PG,2021-03-27 20:23:31,-2.6741,141.3028,76.75,90,100,4.32
321,Geraldton,AU,2021-03-27 20:23:31,-28.7667,114.6,62.6,72,9,9.22
322,Mugur-Aksy,RU,2021-03-27 20:23:32,50.35,90.5,17.37,58,100,5.68
323,Severo-Yeniseyskiy,RU,2021-03-27 20:23:32,60.3725,93.0408,22.59,95,98,6.04
324,Bud,US,2021-03-27 20:19:19,39.447,-86.1758,73.99,47,1,12.1
325,Port Elizabeth,ZA,2021-03-27 20:23:33,-33.918,25.5701,62.6,67,20,10.36
326,Tiksi,RU,2021-03-27 20:23:33,71.6872,128.8694,5.54,98,100,2.75
327,Kodiak,US,2021-03-27 20:21:48,57.79,-152.4072,33.8,47,75,23.02
328,Buraydah,SA,2021-03-27 20:23:33,26.326,43.975,64.4,42,0,11.5
329,Manta,EC,2021-03-27 20:21:44,-0.95,-80.7333,84.2,65,20,9.22
330,Harlingen,US,2021-03-27 20:23:34,26.1906,-97.6961,93.2,46,1,25.32
331,Salisbury,GB,2021-03-27 20:22:32,51.0693,-1.7957,48.0,81,75,14.97
332,Namatanai,PG,2021-03-27 20:23:35,-3.6667,152.4333,78.89,80,100,9.01
333,Saint-Augustin,CA,2021-03-27 20:23:35,51.226,-58.6502,25.0,71,80,12.41
334,Zhezkazgan,KZ,2021-03-27 20:23:35,47.8043,67.7144,31.89,84,100,9.19
335,Karatsu,JP,2021-03-27 20:23:36,33.4425,129.9697,60.01,81,100,5.01
336,Honningsvag,NO,2021-03-27 20:23:36,70.9821,25.9704,37.44,84,100,17.67
337,Laguna,US,2021-03-27 20:23:36,38.421,-121.4238,72.0,32,1,2.62
338,Raga,SS,2021-03-27 20:23:37,8.4596,25.678,80.56,17,100,2.98
339,Merauke,ID,2021-03-27 20:23:02,-8.4667,140.3333,77.85,89,14,7.0
340,Papara,BR,2021-03-27 20:23:37,-3.9839,-38.7273,78.8,83,40,3.44
341,Cozumel,MX,2021-03-27 20:23:38,20.5083,-86.9458,86.0,62,40,13.8
342,Sakaiminato,JP,2021-03-27 20:23:38,35.55,133.2333,57.2,82,90,16.11
343,Lavrentiya,RU,2021-03-27 20:18:56,65.5833,-171.0,-9.51,87,7,2.01
344,Kahului,US,2021-03-27 20:23:38,20.8947,-156.47,80.6,61,20,20.71
345,Bartica,GY,2021-03-27 20:23:39,6.4,-58.6167,87.8,58,20,16.11
346,Erdenet,MN,2021-03-27 20:23:39,49.0333,104.0833,16.99,94,29,3.13
347,Riihimaki,FI,2021-03-27 20:23:39,60.7377,24.7773,41.0,81,0,6.91
348,Inirida,CO,2021-03-27 20:23:40,3.8653,-67.9239,83.62,76,57,2.48
349,Balao,EC,2021-03-27 20:23:40,-2.9167,-79.8167,86.0,58,75,9.22
350,Aswan,EG,2021-03-27 20:20:33,24.0934,32.907,65.93,17,1,15.68
351,Alofi,NU,2021-03-27 20:23:40,-19.0595,-169.9187,77.0,94,90,5.75
352,Bestobe,KZ,2021-03-27 20:23:41,52.4994,73.0975,31.44,92,93,12.1
353,Charters Towers,AU,2021-03-27 20:21:47,-20.1,146.2667,69.69,86,0,6.38
354,Kapit,MY,2021-03-27 20:23:41,2.0167,112.9333,73.69,98,100,1.14
355,Peterlee,GB,2021-03-27 20:23:41,54.7603,-1.3365,46.0,71,100,5.01
356,Tautira,PF,2021-03-27 20:23:42,-17.7333,-149.15,86.0,66,40,5.75
357,Tambovka,RU,2021-03-27 20:23:42,50.0969,128.0489,32.0,100,75,4.47
358,Novikovo,RU,2021-03-27 20:21:22,51.1537,37.8879,36.32,97,100,6.96
359,Amberley,US,2021-03-27 20:23:43,39.2048,-84.428,73.0,40,1,6.91
360,San Juan,AR,2021-03-27 20:23:31,-31.5375,-68.5364,74.5,20,0,4.97
361,Umea,SE,2021-03-27 20:23:43,63.8284,20.2597,37.0,100,90,2.3
362,Lompoc,US,2021-03-27 20:21:26,34.6391,-120.4579,73.99,40,1,13.8
363,Kamaishi,JP,2021-03-27 20:23:43,39.2667,141.8833,46.87,84,100,7.96
364,Lapa,BR,2021-03-27 20:23:44,-25.7697,-49.7158,77.0,65,40,4.61
365,Acajutla,SV,2021-03-27 20:23:44,13.5928,-89.8275,93.2,33,20,9.64
366,Kieta,PG,2021-03-27 20:21:42,-6.2167,155.6333,78.53,83,100,5.66
367,Wembley,AU,2021-03-27 20:23:45,-31.9333,115.8,61.0,88,0,5.75
368,Keta,GH,2021-03-27 20:23:45,5.9179,0.9879,82.4,78,20,10.36
369,Saint-Joseph,RE,2021-03-27 20:23:45,-21.3667,55.6167,77.0,88,90,3.44
370,Gamboma,CG,2021-03-27 20:23:46,-1.8764,15.8644,75.16,74,74,3.06
371,Rapoltu Mare,RO,2021-03-27 20:23:47,45.8667,23.0667,46.62,66,100,2.35
372,Chimbote,PE,2021-03-27 20:23:47,-9.0853,-78.5783,75.0,71,28,9.73
373,Cegrane,MK,2021-03-27 20:23:48,41.8389,20.9758,42.8,65,0,1.14
374,San Luis,AR,2021-03-27 20:23:48,-33.295,-66.3356,66.61,28,0,10.45
375,Ust-Kuyga,RU,2021-03-27 20:23:49,70.0167,135.6,-0.13,99,100,3.98
376,Anadyr,RU,2021-03-27 20:23:49,64.75,177.4833,-5.01,77,0,4.47
377,Fredericksburg,US,2021-03-27 20:19:18,38.3032,-77.4605,73.99,35,1,11.5
378,Thaton,MM,2021-03-27 20:23:49,16.9206,97.3714,80.69,79,45,3.47
379,Vestmannaeyjar,IS,2021-03-27 20:23:11,63.4427,-20.2734,36.79,83,100,53.84
380,Port Blair,IN,2021-03-27 20:20:54,11.6667,92.75,82.4,78,75,2.3
381,Mancio Lima,BR,2021-03-27 20:23:50,-7.6142,-72.8958,84.2,74,75,4.61
382,Binzhou,CN,2021-03-27 20:21:22,37.3667,118.0167,51.13,85,71,8.12
383,Biltine,TD,2021-03-27 20:23:50,14.5333,20.9167,81.46,11,2,22.77
384,Singaraja,ID,2021-03-27 20:21:01,-8.112,115.0882,78.69,82,68,4.05
385,Belmonte,BR,2021-03-27 20:23:51,-15.8631,-38.8828,82.4,65,0,11.5
386,Dutlwe,BW,2021-03-27 20:23:51,-23.9833,23.9,77.11,32,52,5.14
387,Broome,US,2021-03-27 20:21:56,42.2506,-75.833,60.01,54,1,4.61
388,Natal,BR,2021-03-27 20:23:51,-5.795,-35.2094,80.6,83,75,9.22
389,Qunduz,AF,2021-03-27 20:23:52,36.729,68.857,58.82,86,65,3.71
390,Auki,SB,2021-03-27 20:23:52,-8.7676,160.7034,78.44,85,61,4.07
391,Codajas,BR,2021-03-27 20:23:52,-3.8367,-62.0569,80.58,81,99,0.83
392,Rypefjord,NO,2021-03-27 20:23:53,70.6333,23.6667,37.4,75,40,2.3
393,Verkhnevilyuysk,RU,2021-03-27 20:19:04,63.4453,120.3167,0.16,99,73,3.58
394,Gemena,CD,2021-03-27 20:23:53,3.25,19.7667,74.64,73,60,3.47
395,Prieska,ZA,2021-03-27 20:23:54,-29.6641,22.7474,70.2,28,0,5.48
396,Cayenne,GF,2021-03-27 20:23:54,4.9333,-52.3333,84.2,74,75,10.36
397,Aborlan,PH,2021-03-27 20:23:54,9.4352,118.5492,77.52,88,23,3.85
398,Nisia Floresta,BR,2021-03-27 20:23:55,-6.0911,-35.2086,80.6,83,75,9.22
399,Iranshahr,IR,2021-03-27 20:19:58,27.2025,60.6848,80.6,19,88,4.61
400,Dalvik,IS,2021-03-27 20:23:55,65.9702,-18.5286,19.4,63,75,4.61
401,Yicheng,CN,2021-03-27 20:23:56,31.3705,119.8703,52.0,99,0,1.01
402,Adrar,MR,2021-03-27 20:23:57,20.5022,-10.0711,82.98,5,3,9.06
403,Mitchell,US,2021-03-27 20:23:57,43.7094,-98.0298,46.4,71,90,17.27
404,Panaba,MX,2021-03-27 20:21:12,21.2833,-88.2667,97.68,24,7,17.81
405,Vao,NC,2021-03-27 20:23:57,-22.6667,167.4833,77.74,80,13,12.06
406,Sibu,MY,2021-03-27 20:23:59,2.3,111.8167,77.0,94,40,1.83
407,Talcahuano,CL,2021-03-27 20:20:15,-36.7167,-73.1167,69.8,52,0,18.41
408,Te Anau,NZ,2021-03-27 20:21:52,-45.4167,167.7167,57.06,94,100,1.25
409,Tezu,IN,2021-03-27 20:23:59,27.9167,96.1667,70.05,23,0,4.97
410,Peruibe,BR,2021-03-27 20:24:01,-24.32,-46.9983,83.61,72,4,6.6
411,San Pedro De Macoris,DO,2021-03-27 20:24:01,18.4616,-69.2972,87.8,55,40,9.22
412,Bam,IR,2021-03-27 20:22:06,29.106,58.357,80.01,19,4,14.76
413,Hamilton,US,2021-03-27 20:24:02,39.1834,-84.5333,73.0,40,1,6.91
414,The Valley,AI,2021-03-27 20:24:02,18.217,-63.0578,82.4,69,40,18.41
415,Atar,MR,2021-03-27 20:24:02,20.5169,-13.0499,85.62,10,0,7.99
416,Llangefni,GB,2021-03-27 20:20:06,53.2556,-4.3106,48.2,81,75,37.98
417,Nobres,BR,2021-03-27 20:24:03,-14.7203,-56.3275,85.28,70,82,4.5
418,Pueblo,US,2021-03-27 20:23:08,38.2545,-104.6091,57.0,16,20,4.61
419,Grindavik,IS,2021-03-27 20:24:03,63.8424,-22.4338,30.2,93,90,40.29
420,Tarakan,ID,2021-03-27 20:24:03,3.3,117.6333,77.76,78,100,3.71
421,Toppenish,US,2021-03-27 20:24:04,46.3774,-120.3087,60.01,41,1,4.61
422,Atbasar,KZ,2021-03-27 20:24:04,51.8,68.3333,27.75,96,100,1.43
423,Ouallam,NE,2021-03-27 20:24:04,14.3188,2.0866,82.24,7,0,12.1
424,Koumac,NC,2021-03-27 20:24:05,-20.5667,164.2833,78.03,77,1,3.44
425,Roald,NO,2021-03-27 20:24:05,62.5833,6.1333,39.2,87,75,9.22
426,Sikandarabad,IN,2021-03-27 20:24:05,28.45,77.7,82.0,64,0,2.62
427,Faya,SA,2021-03-27 20:19:13,18.3851,42.4509,64.4,48,0,2.01
428,Sfantu Gheorghe,RO,2021-03-27 20:24:06,45.8667,25.7833,35.01,69,17,1.48
429,Jiuquan,CN,2021-03-27 20:24:06,39.7432,98.5174,47.95,46,100,3.8
430,Islamkot,PK,2021-03-27 20:24:07,24.6997,70.177,79.52,25,0,12.3
431,Haapiti,PF,2021-03-27 20:24:07,-17.5667,-149.8667,86.0,66,40,5.75
432,Kidal,ML,2021-03-27 20:24:08,18.4411,1.4078,75.36,7,0,12.37
433,Klaksvik,FO,2021-03-27 20:24:08,62.2266,-6.589,41.0,93,90,32.21
434,Sikasso,ML,2021-03-27 20:24:08,10.9167,-7.0,89.49,11,10,4.36
435,Kaniama,CD,2021-03-27 20:24:09,-7.5667,24.1833,66.11,95,61,1.83
436,Cheremisinovo,RU,2021-03-27 20:24:10,51.8855,37.2646,32.92,98,100,5.77
437,Gat,IL,2021-03-27 20:20:43,31.61,34.7642,55.0,67,5,2.19
438,Gigmoto,PH,2021-03-27 20:24:12,13.7796,124.39,78.55,86,82,6.35
439,Henties Bay,NA,2021-03-27 20:24:13,-22.116,14.2845,62.01,92,6,1.99
440,Roma,US,2021-03-27 20:24:04,43.2128,-75.4557,50.0,53,90,4.56
441,Dingle,PH,2021-03-27 20:24:14,10.9995,122.6711,75.63,87,89,5.93
442,Torbat-E Jam,IR,2021-03-27 20:24:14,35.244,60.6225,65.34,64,81,3.4
443,Baoning,CN,2021-03-27 20:24:14,25.3378,110.026,64.4,100,90,4.47
444,Treinta Y Tres,UY,2021-03-27 20:24:15,-33.2333,-54.3833,75.96,73,100,8.37
445,Holly Springs,US,2021-03-27 20:24:15,35.6513,-78.8336,79.0,72,99,1.01
446,Conneaut,US,2021-03-27 20:24:16,41.9476,-80.5542,64.4,39,1,5.75
447,Pitelino,RU,2021-03-27 20:24:17,54.5777,41.8145,32.23,86,100,5.44
448,Lofthus,NO,2021-03-27 20:24:18,59.9468,10.8018,37.99,88,8,2.59
449,Myitkyina,MM,2021-03-27 20:24:18,25.3833,97.4,64.62,32,0,2.44
450,Olinda,BR,2021-03-27 20:24:18,-8.0089,-34.8553,78.8,73,40,6.91
451,San Policarpo,PH,2021-03-27 20:22:16,12.1791,125.5072,79.54,82,99,9.71
452,West Bay,KY,2021-03-27 20:24:19,19.3667,-81.4167,86.0,58,20,11.5
453,Kijang,KR,2021-03-27 20:24:19,35.2442,129.2139,60.8,88,75,12.66
454,Gaziantep,TR,2021-03-27 20:24:19,37.0594,37.3825,37.4,70,0,6.35
455,Zwedru,LR,2021-03-27 20:24:19,6.0667,-8.1281,74.28,95,94,3.31
456,San Quintin,MX,2021-03-27 20:24:20,30.4833,-115.95,65.95,39,0,9.31
457,Shingu,JP,2021-03-27 20:24:20,33.7333,135.9833,57.36,77,100,4.41
458,Marawi,PH,2021-03-27 20:24:20,7.9986,124.2928,73.99,91,99,4.0
459,Maarianhamina,AX,2021-03-27 20:19:30,60.0973,19.9348,42.8,75,0,11.5
460,Hagere Selam,ET,2021-03-27 20:24:21,6.4833,38.5167,51.44,43,100,4.63
461,Komsomolskiy,UZ,2021-03-27 20:24:21,40.4272,71.7189,55.4,82,90,4.61
462,Nargana,PA,2021-03-27 20:24:22,9.4428,-78.5906,81.41,78,35,16.51
463,Haines Junction,CA,2021-03-27 20:24:22,60.7522,-137.5108,26.6,59,100,11.5
464,Sola,VU,2021-03-27 20:24:22,-13.8833,167.55,82.67,75,42,15.35
465,Bolobo,CD,2021-03-27 20:24:23,-2.1667,16.2333,74.46,80,20,3.91
466,Ahipara,NZ,2021-03-27 20:24:23,-35.1667,173.1667,65.59,91,100,12.12
467,Altamira,BR,2021-03-27 20:24:24,-3.2033,-52.2064,86.0,70,20,3.44
468,Sheboygan,US,2021-03-27 20:24:24,43.7333,-87.9334,37.99,93,90,9.22
469,Tura,IN,2021-03-27 20:21:20,25.5198,90.2201,71.02,14,0,3.06
470,Nanortalik,GL,2021-03-27 20:19:46,60.1432,-45.2371,12.58,62,99,18.92
471,Port Arthur,CN,2021-03-27 20:20:20,38.8,121.2667,44.6,93,75,4.47
472,Petropavlovsk-Kamchatskiy,RU,2021-03-27 20:24:24,53.0452,158.6483,28.4,46,100,26.84
473,Jining,CN,2021-03-27 20:24:25,35.405,116.5814,51.73,94,2,8.3
474,Bilibino,RU,2021-03-27 20:24:25,68.0546,166.4372,-20.31,97,26,3.33
475,Camocim,BR,2021-03-27 20:24:25,-2.9022,-40.8411,76.78,86,100,7.54
476,Hannibal,US,2021-03-27 20:24:26,39.7084,-91.3585,64.4,59,90,9.22
477,West Helena,US,2021-03-27 20:24:26,34.5507,-90.6418,80.6,69,99,17.27
478,Barentu,ER,2021-03-27 20:24:26,15.1139,37.5928,74.34,49,6,4.41
479,Ngaoundere,CM,2021-03-27 20:24:27,7.3167,13.5833,74.37,22,53,4.09
480,Fuente De Oro,CO,2021-03-27 20:24:27,3.4594,-73.6128,85.44,55,77,9.19
481,Pavlivka,UA,2021-03-27 20:24:27,49.4414,28.4596,41.74,67,11,5.28
482,Saint-Pierre,RE,2021-03-27 20:21:32,-21.3393,55.4781,77.0,88,90,3.44
483,Tangara,BR,2021-03-27 20:24:28,-6.1994,-35.8017,80.6,89,75,4.61
484,Huarmey,PE,2021-03-27 20:24:28,-10.0681,-78.1522,74.77,73,44,8.77
485,Kassala,SD,2021-03-27 20:24:28,15.451,36.4,78.75,48,1,11.68
486,Broceni,LV,2021-03-27 20:24:29,56.7,22.5333,47.57,67,93,12.77
487,Vanavara,RU,2021-03-27 20:24:30,60.34,102.2797,16.3,97,100,5.55
488,Iwanai,JP,2021-03-27 20:24:30,42.9744,140.5089,33.82,86,100,8.28
489,Varhaug,NO,2021-03-27 20:24:31,58.6147,5.6457,42.01,92,28,4.76
490,Soyo,AO,2021-03-27 20:24:31,-6.1349,12.3689,80.78,80,90,10.16
491,Vysha,RU,2021-03-27 20:24:31,53.8477,42.3777,32.2,91,100,5.66
492,Esso,RU,2021-03-27 20:24:32,55.9333,158.7,11.57,94,100,5.75
493,Winnemucca,US,2021-03-27 20:24:05,40.973,-117.7357,59.0,26,1,6.91
494,Hay River,CA,2021-03-27 20:21:45,60.8156,-115.7999,33.8,29,100,10.36
495,Dabat,ET,2021-03-27 20:24:33,12.9842,37.765,62.76,26,5,4.03
496,Agucadoura,PT,2021-03-27 20:24:33,41.4318,-8.7804,59.0,71,0,10.2
497,Riyadh,SA,2021-03-27 20:24:33,24.6877,46.7219,78.8,15,69,18.41
498,Svetlogorsk,BY,2021-03-27 20:24:34,52.6333,29.7333,43.05,71,62,3.8
499,Renqiu,CN,2021-03-27 20:24:34,38.6989,116.0936,55.92,80,100,4.54
500,Talaja,IN,2021-03-27 20:24:34,21.35,72.05,85.59,26,0,9.01
501,Goderich,CA,2021-03-27 20:24:35,43.7501,-81.7165,39.2,87,100,10.36
502,Wajima,JP,2021-03-27 20:24:35,37.4,136.9,51.64,77,100,7.05
503,West Wendover,US,2021-03-27 20:21:16,40.7391,-114.0733,53.6,32,1,11.5
504,Bada,RU,2021-03-27 20:24:35,51.392,109.8717,15.82,94,42,5.37
505,Nago,JP,2021-03-27 20:24:35,26.5881,127.9761,73.4,83,75,12.66
506,Ketchikan,US,2021-03-27 20:24:36,55.3422,-131.6461,42.8,100,90,16.11
507,Dumai,ID,2021-03-27 20:24:36,1.6833,101.45,72.97,96,82,3.09
508,Magistralnyy,RU,2021-03-27 20:24:36,56.1725,107.4458,11.32,96,88,2.66
509,Port Angeles,US,2021-03-27 20:24:37,48.1181,-123.4307,50.0,71,90,8.05
510,High Level,CA,2021-03-27 20:24:37,58.5169,-117.136,30.2,47,75,14.97
511,Zhigansk,RU,2021-03-27 20:24:37,66.7697,123.3711,0.32,98,91,4.85
512,Koungou,YT,2021-03-27 20:24:38,-12.7336,45.2042,78.8,83,0,2.3
513,Dudinka,RU,2021-03-27 20:24:38,69.4058,86.1778,-3.86,95,13,7.47
514,Njombe,TZ,2021-03-27 20:24:39,-9.3333,34.7667,57.09,92,100,4.56
515,Lincoln,US,2021-03-27 20:21:50,40.8,-96.667,55.4,50,75,18.41
516,Hailey,US,2021-03-27 20:24:39,43.5196,-114.3153,50.0,37,1,5.75
517,Sao Filipe,CV,2021-03-27 20:24:39,14.8961,-24.4956,70.2,72,1,16.06
518,Gunjur,GM,2021-03-27 20:24:40,13.2019,-16.7339,73.4,68,4,11.5
519,Laurel,US,2021-03-27 20:24:40,39.0993,-76.8483,73.0,42,1,11.5
520,Fort Saint James,CA,2021-03-27 20:24:41,54.4333,-124.25,44.38,69,100,10.74
521,Khash,IR,2021-03-27 20:24:41,28.2211,61.2158,70.74,22,92,5.95
522,Sivas,TR,2021-03-27 20:24:35,39.7916,37.0019,26.6,86,75,3.44
523,Sinnamary,GF,2021-03-27 20:19:43,5.3833,-52.95,79.48,82,87,11.45
524,Kalmunai,LK,2021-03-27 20:22:21,7.4167,81.8167,78.53,80,83,2.39
525,Lufilufi,WS,2021-03-27 20:24:42,-13.8745,-171.5986,82.4,83,75,3.44
526,Taoudenni,ML,2021-03-27 20:22:00,22.6783,-3.9836,84.74,8,5,12.55
527,Kudahuvadhoo,MV,2021-03-27 20:24:42,2.6708,72.8944,80.08,76,100,1.48
528,Cabinda,AO,2021-03-27 20:24:43,-5.55,12.2,80.71,81,35,9.55
529,Yabrud,SY,2021-03-27 20:24:43,33.9674,36.6574,42.8,70,0,10.36
530,Borogontsy,RU,2021-03-27 20:24:44,62.6683,131.1683,12.45,97,100,1.79
531,Pangnirtung,CA,2021-03-27 20:19:55,66.1451,-65.7125,-5.55,84,88,2.51
532,Nioro,GM,2021-03-27 20:24:44,13.35,-15.75,94.91,10,7,5.88
533,Bayangol,RU,2021-03-27 20:24:45,50.6977,103.4656,9.09,93,19,2.98
534,Ostrovnoy,RU,2021-03-27 20:24:45,68.0531,39.5131,32.36,84,88,25.7
535,Phagwara,IN,2021-03-27 20:24:45,31.2178,75.7694,70.88,27,27,3.91
536,Rocha,UY,2021-03-27 20:24:46,-34.4833,-54.3333,74.97,78,100,2.28
537,Neiafu,TO,2021-03-27 20:24:46,-18.65,-173.9833,82.4,78,20,11.5
538,Kisangani,CD,2021-03-27 20:24:46,0.5167,25.2,73.29,77,79,2.91
539,Ballyshannon,IE,2021-03-27 20:24:47,54.5,-8.1833,46.4,100,90,11.5
540,Pemangkat,ID,2021-03-27 20:24:49,1.1667,108.9667,76.71,90,100,4.18
541,Urucara,BR,2021-03-27 20:24:49,-2.5364,-57.76,81.34,85,98,3.44
542,Qaqortoq,GL,2021-03-27 20:24:49,60.7167,-46.0333,10.4,37,75,4.61
543,Olafsvik,IS,2021-03-27 20:24:49,64.8945,-23.7142,27.32,65,100,40.02
544,Mahoba,IN,2021-03-27 20:24:50,25.2833,79.8667,80.19,19,0,4.7
545,Lvov,UA,2021-03-27 20:20:28,49.8383,24.0232,44.6,61,0,4.47
546,Rio Grande,BR,2021-03-27 20:24:09,-32.035,-52.0986,78.8,73,20,5.75
547,Kosh-Agach,RU,2021-03-27 20:24:50,50.0,88.6667,8.24,71,20,4.09
548,Ust-Koksa,RU,2021-03-27 20:24:51,50.2696,85.6108,21.97,93,58,1.7
549,Senneterre,CA,2021-03-27 20:21:31,48.3835,-77.2328,42.8,39,40,4.61
550,Zyryanka,RU,2021-03-27 20:21:21,65.75,150.85,-21.75,99,57,6.08
551,Batagay,RU,2021-03-27 20:24:51,67.6333,134.6333,3.72,97,100,2.71
552,Camacha,PT,2021-03-27 20:24:52,33.0833,-16.3333,64.4,82,40,24.16
553,Ust-Kan,RU,2021-03-27 20:24:52,50.9276,84.761,24.01,92,100,5.3
554,Russell,US,2021-03-27 20:20:37,32.3502,-85.1999,84.99,54,75,10.36
555,Jacareacanga,BR,2021-03-27 20:24:53,-6.2222,-57.7528,82.08,88,93,0.87
556,Gamba,GA,2021-03-27 20:24:53,-2.65,10.0,79.57,83,100,5.19
557,Lujan,AR,2021-03-27 20:24:53,-34.5703,-59.105,72.0,85,88,3.0
558,Andros Town,BS,2021-03-27 20:24:54,24.7,-77.7667,80.6,69,40,17.27
559,Vila,PT,2021-03-27 20:24:54,42.0304,-8.1588,55.99,64,0,3.62
560,Senador Guiomard,BR,2021-03-27 20:24:54,-10.1522,-67.7392,80.6,78,75,16.11
561,Sokoni,TZ,2021-03-27 20:24:55,-6.4333,39.55,80.6,78,75,9.82
562,La Ronge,CA,2021-03-27 20:24:55,55.1001,-105.2842,26.6,50,100,5.75
563,Goure,NE,2021-03-27 20:22:15,13.9835,10.2704,73.29,14,0,9.71
564,Ryotsu,JP,2021-03-27 20:24:55,38.0833,138.4333,50.77,65,100,5.17
